Provider,IP_Claim_Count,IP_Unique_Beneficiaries,IP_Total_Reimbursement,IP_Avg_Reimbursement,IP_Total_Deductible,IP_Avg_Deductible,OP_Claim_Count,OP_Unique_Beneficiaries,OP_Total_Reimbursement,OP_Avg_Reimbursement,OP_Total_Deductible,OP_Avg_Deductible,Total_Unique_Beneficiaries,Total_Claim_Count,Total_Reimbursement,Total_Deductible,Claims_Per_Beneficiary,Reimbursement_Per_Beneficiary,Reimbursement_Per_Claim,IP_Claim_Share
PRV53246,2.0,2.0,26000.0,13000.0,2136.0,1068.0,107.0,99.0,30490.0,284.95327102803736,480.0,4.485981308411215,101,109.0,56490.0,2616.0,1.0792079207920793,559.3069306930693,518.256880733945,0.01834862385321101
PRV53247,7.0,7.0,59000.0,8428.57142857143,7476.0,1068.0,30.0,28.0,6960.0,232.0,200.0,6.666666666666667,35,37.0,65960.0,7676.0,1.0571428571428572,1884.5714285714287,1782.7027027027027,0.1891891891891892
PRV53248,5.0,4.0,74000.0,14800.0,4272.0,1068.0,52.0,35.0,14890.0,286.34615384615387,170.0,3.269230769230769,39,57.0,88890.0,4442.0,1.4615384615384615,2279.230769230769,1559.4736842105262,0.08771929824561403
PRV53249,6.0,5.0,54000.0,9000.0,6408.0,1068.0,17.0,14.0,6140.0,361.1764705882353,0.0,0.0,19,23.0,60140.0,6408.0,1.2105263157894737,3165.2631578947367,2614.782608695652,0.2608695652173913
PRV53251,4.0,4.0,29000.0,7250.0,4272.0,1068.0,229.0,116.0,66400.0,289.95633187772927,720.0,3.1441048034934496,117,233.0,95400.0,4992.0,1.9914529914529915,815.3846153846154,409.4420600858369,0.017167381974248927
PRV53252,4.0,3.0,67000.0,16750.0,3204.0,1068.0,73.0,29.0,11090.0,151.91780821917808,0.0,0.0,31,77.0,78090.0,3204.0,2.4838709677419355,2519.032258064516,1014.1558441558442,0.05194805194805195
PRV53253,0.0,0.0,0.0,0.0,0.0,0.0,110.0,94.0,35600.0,323.6363636363636,190.0,1.7272727272727273,94,110.0,35600.0,190.0,1.1702127659574468,378.72340425531917,323.6363636363636,0.0
PRV53254,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1190.0,132.22222222222223,0.0,0.0,9,9.0,1190.0,0.0,1.0,132.22222222222223,132.22222222222223,0.0
PRV53255,0.0,0.0,0.0,0.0,0.0,0.0,26.0,24.0,7760.0,298.46153846153845,0.0,0.0,24,26.0,7760.0,0.0,1.0833333333333333,323.3333333333333,298.46153846153845,0.0
PRV53256,36.0,32.0,361000.0,10027.777777777777,38448.0,1068.0,309.0,261.0,97710.0,316.2135922330097,650.0,2.103559870550162,284,345.0,458710.0,39098.0,1.2147887323943662,1615.1760563380283,1329.5942028985507,0.10434782608695652
PRV53257,0.0,0.0,0.0,0.0,0.0,0.0,25.0,21.0,11120.0,444.8,20.0,0.8,21,25.0,11120.0,20.0,1.1904761904761905,529.5238095238095,444.8,0.0
PRV53258,3.0,3.0,27000.0,9000.0,2136.0,1068.0,77.0,65.0,12490.0,162.2077922077922,260.0,3.3766233766233764,68,80.0,39490.0,2396.0,1.1764705882352942,580.7352941176471,493.625,0.0375
PRV53259,0.0,0.0,0.0,0.0,0.0,0.0,187.0,117.0,61050.0,326.47058823529414,850.0,4.545454545454546,117,187.0,61050.0,850.0,1.5982905982905984,521.7948717948718,326.47058823529414,0.0
PRV53260,2.0,2.0,7000.0,3500.0,2136.0,1068.0,132.0,103.0,24320.0,184.24242424242425,460.0,3.484848484848485,104,134.0,31320.0,2596.0,1.2884615384615385,301.15384615384613,233.73134328358208,0.014925373134328358
PRV53261,0.0,0.0,0.0,0.0,0.0,0.0,194.0,101.0,41550.0,214.17525773195877,610.0,3.1443298969072164,101,194.0,41550.0,610.0,1.9207920792079207,411.38613861386136,214.17525773195877,0.0
PRV53262,0.0,0.0,0.0,0.0,0.0,0.0,118.0,83.0,45250.0,383.47457627118644,450.0,3.8135593220338984,83,118.0,45250.0,450.0,1.4216867469879517,545.1807228915662,383.47457627118644,0.0
PRV53265,27.0,19.0,315000.0,11666.666666666666,27768.0,1068.0,65.0,50.0,13820.0,212.6153846153846,170.0,2.6153846153846154,68,92.0,328820.0,27938.0,1.3529411764705883,4835.588235294118,3574.1304347826085,0.29347826086956524
PRV53266,88.0,81.0,911100.0,10353.40909090909,88644.0,1068.0,169.0,153.0,63010.0,372.84023668639054,810.0,4.792899408284024,228,257.0,974110.0,89454.0,1.1271929824561404,4272.412280701755,3790.3112840466924,0.3424124513618677
PRV53268,7.0,7.0,69000.0,9857.142857142857,7476.0,1068.0,67.0,56.0,19230.0,287.0149253731343,0.0,0.0,63,74.0,88230.0,7476.0,1.1746031746031746,1400.4761904761904,1192.2972972972973,0.0945945945945946
PRV53269,112.0,96.0,957000.0,8544.642857142857,115344.0,1068.0,344.0,269.0,88640.0,257.6744186046512,1470.0,4.273255813953488,357,456.0,1045640.0,116814.0,1.2773109243697478,2928.9635854341736,2293.0701754385964,0.24561403508771928
PRV53272,4.0,4.0,25000.0,6250.0,4272.0,1068.0,20.0,18.0,7660.0,383.0,140.0,7.0,21,24.0,32660.0,4412.0,1.1428571428571428,1555.2380952380952,1360.8333333333333,0.16666666666666666
PRV53274,0.0,0.0,0.0,0.0,0.0,0.0,30.0,25.0,4490.0,149.66666666666666,70.0,2.3333333333333335,25,30.0,4490.0,70.0,1.2,179.6,149.66666666666666,0.0
PRV53276,0.0,0.0,0.0,0.0,0.0,0.0,291.0,131.0,85280.0,293.05841924398624,260.0,0.8934707903780069,131,291.0,85280.0,260.0,2.2213740458015265,650.9923664122138,293.05841924398624,0.0
PRV53277,15.0,14.0,121000.0,8066.666666666667,16020.0,1068.0,29.0,24.0,8060.0,277.9310344827586,50.0,1.7241379310344827,34,44.0,129060.0,16070.0,1.2941176470588236,3795.8823529411766,2933.181818181818,0.3409090909090909
PRV53279,1.0,1.0,4000.0,4000.0,1068.0,1068.0,35.0,33.0,6520.0,186.28571428571428,0.0,0.0,34,36.0,10520.0,1068.0,1.0588235294117647,309.4117647058824,292.22222222222223,0.027777777777777776
PRV53280,0.0,0.0,0.0,0.0,0.0,0.0,15.0,11.0,2030.0,135.33333333333334,0.0,0.0,11,15.0,2030.0,0.0,1.3636363636363635,184.54545454545453,135.33333333333334,0.0
PRV53281,21.0,18.0,131000.0,6238.0952380952385,22428.0,1068.0,32.0,26.0,7310.0,228.4375,100.0,3.125,43,53.0,138310.0,22528.0,1.2325581395348837,3216.5116279069766,2609.622641509434,0.39622641509433965
PRV53282,0.0,0.0,0.0,0.0,0.0,0.0,31.0,24.0,5730.0,184.83870967741936,0.0,0.0,24,31.0,5730.0,0.0,1.2916666666666667,238.75,184.83870967741936,0.0
PRV53283,3.0,2.0,55000.0,18333.333333333332,3204.0,1068.0,94.0,55.0,45220.0,481.06382978723406,320.0,3.404255319148936,57,97.0,100220.0,3524.0,1.7017543859649122,1758.2456140350878,1033.1958762886597,0.030927835051546393
PRV53284,6.0,6.0,40000.0,6666.666666666667,6408.0,1068.0,142.0,76.0,34780.0,244.92957746478874,490.0,3.4507042253521125,79,148.0,74780.0,6898.0,1.8734177215189873,946.5822784810126,505.27027027027026,0.04054054054054054
PRV53288,0.0,0.0,0.0,0.0,0.0,0.0,43.0,42.0,12340.0,286.9767441860465,0.0,0.0,42,43.0,12340.0,0.0,1.0238095238095237,293.8095238095238,286.9767441860465,0.0
PRV53289,1.0,1.0,8000.0,8000.0,1068.0,1068.0,105.0,66.0,28260.0,269.14285714285717,260.0,2.4761904761904763,66,106.0,36260.0,1328.0,1.606060606060606,549.3939393939394,342.07547169811323,0.009433962264150943
PRV53290,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,3860.0,643.3333333333334,0.0,0.0,5,6.0,3860.0,0.0,1.2,772.0,643.3333333333334,0.0
PRV53291,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,2730.0,273.0,0.0,0.0,8,10.0,2730.0,0.0,1.25,341.25,273.0,0.0
PRV53292,5.0,5.0,23000.0,4600.0,5340.0,1068.0,36.0,32.0,10700.0,297.22222222222223,170.0,4.722222222222222,35,41.0,33700.0,5510.0,1.1714285714285715,962.8571428571429,821.9512195121952,0.12195121951219512
PRV53293,0.0,0.0,0.0,0.0,0.0,0.0,41.0,28.0,10080.0,245.85365853658536,140.0,3.4146341463414633,28,41.0,10080.0,140.0,1.4642857142857142,360.0,245.85365853658536,0.0
PRV53294,0.0,0.0,0.0,0.0,0.0,0.0,582.0,230.0,180760.0,310.58419243986253,2030.0,3.4879725085910653,230,582.0,180760.0,2030.0,2.5304347826086957,785.9130434782609,310.58419243986253,0.0
PRV53295,29.0,29.0,301000.0,10379.310344827587,29904.0,1068.0,168.0,139.0,32990.0,196.36904761904762,370.0,2.2023809523809526,166,197.0,333990.0,30274.0,1.1867469879518073,2011.987951807229,1695.3807106598986,0.14720812182741116
PRV53296,0.0,0.0,0.0,0.0,0.0,0.0,187.0,131.0,62740.0,335.5080213903743,370.0,1.9786096256684491,131,187.0,62740.0,370.0,1.4274809160305344,478.9312977099237,335.5080213903743,0.0
PRV53297,15.0,13.0,166000.0,11066.666666666666,16020.0,1068.0,14.0,14.0,5770.0,412.14285714285717,0.0,0.0,26,29.0,171770.0,16020.0,1.1153846153846154,6606.538461538462,5923.103448275862,0.5172413793103449
PRV53298,8.0,8.0,53000.0,6625.0,8544.0,1068.0,55.0,53.0,14130.0,256.90909090909093,80.0,1.4545454545454546,61,63.0,67130.0,8624.0,1.0327868852459017,1100.4918032786886,1065.5555555555557,0.12698412698412698
PRV53300,0.0,0.0,0.0,0.0,0.0,0.0,354.0,255.0,126160.0,356.38418079096044,1020.0,2.8813559322033897,255,354.0,126160.0,1020.0,1.388235294117647,494.7450980392157,356.38418079096044,0.0
PRV53301,0.0,0.0,0.0,0.0,0.0,0.0,67.0,46.0,16070.0,239.8507462686567,220.0,3.283582089552239,46,67.0,16070.0,220.0,1.4565217391304348,349.3478260869565,239.8507462686567,0.0
PRV53303,0.0,0.0,0.0,0.0,0.0,0.0,111.0,69.0,35770.0,322.2522522522523,210.0,1.8918918918918919,69,111.0,35770.0,210.0,1.608695652173913,518.4057971014493,322.2522522522523,0.0
PRV53304,2.0,2.0,59000.0,29500.0,2136.0,1068.0,11.0,11.0,670.0,60.90909090909091,0.0,0.0,13,13.0,59670.0,2136.0,1.0,4590.0,4590.0,0.15384615384615385
PRV53305,1.0,1.0,14000.0,14000.0,1068.0,1068.0,18.0,15.0,7440.0,413.3333333333333,200.0,11.11111111111111,16,19.0,21440.0,1268.0,1.1875,1340.0,1128.421052631579,0.05263157894736842
PRV53306,0.0,0.0,0.0,0.0,0.0,0.0,78.0,29.0,17600.0,225.64102564102564,140.0,1.794871794871795,29,78.0,17600.0,140.0,2.689655172413793,606.8965517241379,225.64102564102564,0.0
PRV53307,0.0,0.0,0.0,0.0,0.0,0.0,34.0,31.0,7430.0,218.52941176470588,10.0,0.29411764705882354,31,34.0,7430.0,10.0,1.096774193548387,239.67741935483872,218.52941176470588,0.0
PRV53308,7.0,5.0,117000.0,16714.285714285714,7476.0,1068.0,38.0,21.0,8990.0,236.57894736842104,10.0,0.2631578947368421,23,45.0,125990.0,7486.0,1.9565217391304348,5477.826086956522,2799.777777777778,0.15555555555555556
PRV53309,4.0,4.0,32000.0,8000.0,4272.0,1068.0,59.0,32.0,13260.0,224.74576271186442,210.0,3.559322033898305,35,63.0,45260.0,4482.0,1.8,1293.142857142857,718.4126984126984,0.06349206349206349
PRV53310,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,2290.0,229.0,0.0,0.0,8,10.0,2290.0,0.0,1.25,286.25,229.0,0.0
PRV53312,1.0,1.0,5000.0,5000.0,1068.0,1068.0,64.0,46.0,24790.0,387.34375,100.0,1.5625,46,65.0,29790.0,1168.0,1.4130434782608696,647.6086956521739,458.3076923076923,0.015384615384615385
PRV53313,0.0,0.0,0.0,0.0,0.0,0.0,68.0,22.0,17800.0,261.7647058823529,160.0,2.3529411764705883,22,68.0,17800.0,160.0,3.090909090909091,809.0909090909091,261.7647058823529,0.0
PRV53314,4.0,3.0,77000.0,19250.0,4272.0,1068.0,53.0,23.0,15490.0,292.2641509433962,50.0,0.9433962264150944,24,57.0,92490.0,4322.0,2.375,3853.75,1622.6315789473683,0.07017543859649122
PRV53315,0.0,0.0,0.0,0.0,0.0,0.0,25.0,18.0,8340.0,333.6,80.0,3.2,18,25.0,8340.0,80.0,1.3888888888888888,463.3333333333333,333.6,0.0
PRV53317,5.0,4.0,45000.0,9000.0,5340.0,1068.0,11.0,11.0,850.0,77.27272727272727,20.0,1.8181818181818181,15,16.0,45850.0,5360.0,1.0666666666666667,3056.6666666666665,2865.625,0.3125
PRV53318,0.0,0.0,0.0,0.0,0.0,0.0,21.0,19.0,9420.0,448.57142857142856,130.0,6.190476190476191,19,21.0,9420.0,130.0,1.105263157894737,495.7894736842105,448.57142857142856,0.0
PRV53319,13.0,9.0,99000.0,7615.384615384615,13884.0,1068.0,101.0,45.0,31220.0,309.1089108910891,180.0,1.7821782178217822,46,114.0,130220.0,14064.0,2.4782608695652173,2830.8695652173915,1142.280701754386,0.11403508771929824
PRV53320,3.0,2.0,65000.0,21666.666666666668,3204.0,1068.0,59.0,34.0,16340.0,276.9491525423729,190.0,3.2203389830508473,35,62.0,81340.0,3394.0,1.7714285714285714,2324.0,1311.9354838709678,0.04838709677419355
PRV53321,0.0,0.0,0.0,0.0,0.0,0.0,81.0,39.0,27530.0,339.87654320987656,130.0,1.6049382716049383,39,81.0,27530.0,130.0,2.076923076923077,705.8974358974359,339.87654320987656,0.0
PRV53323,0.0,0.0,0.0,0.0,0.0,0.0,18.0,11.0,2920.0,162.22222222222223,0.0,0.0,11,18.0,2920.0,0.0,1.6363636363636365,265.45454545454544,162.22222222222223,0.0
PRV53325,0.0,0.0,0.0,0.0,0.0,0.0,63.0,27.0,12890.0,204.6031746031746,200.0,3.1746031746031744,27,63.0,12890.0,200.0,2.3333333333333335,477.4074074074074,204.6031746031746,0.0
PRV53326,0.0,0.0,0.0,0.0,0.0,0.0,102.0,46.0,31950.0,313.2352941176471,490.0,4.803921568627451,46,102.0,31950.0,490.0,2.217391304347826,694.5652173913044,313.2352941176471,0.0
PRV53329,1.0,1.0,0.0,0.0,1068.0,1068.0,10.0,10.0,2070.0,207.0,70.0,7.0,11,11.0,2070.0,1138.0,1.0,188.1818181818182,188.1818181818182,0.09090909090909091
PRV53331,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,810.0,115.71428571428571,0.0,0.0,7,7.0,810.0,0.0,1.0,115.71428571428571,115.71428571428571,0.0
PRV53334,0.0,0.0,0.0,0.0,0.0,0.0,29.0,14.0,9340.0,322.0689655172414,70.0,2.413793103448276,14,29.0,9340.0,70.0,2.0714285714285716,667.1428571428571,322.0689655172414,0.0
PRV53335,0.0,0.0,0.0,0.0,0.0,0.0,381.0,266.0,114030.0,299.29133858267716,1460.0,3.832020997375328,266,381.0,114030.0,1460.0,1.4323308270676691,428.6842105263158,299.29133858267716,0.0
PRV53336,3.0,3.0,34000.0,11333.333333333334,2136.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.0,34000.0,2136.0,1.0,11333.333333333334,11333.333333333334,1.0
PRV53337,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1620.0,324.0,110.0,22.0,3,5.0,1620.0,110.0,1.6666666666666667,540.0,324.0,0.0
PRV53339,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,1430.0,143.0,0.0,0.0,8,10.0,1430.0,0.0,1.25,178.75,143.0,0.0
PRV53340,0.0,0.0,0.0,0.0,0.0,0.0,23.0,16.0,2170.0,94.34782608695652,10.0,0.43478260869565216,16,23.0,2170.0,10.0,1.4375,135.625,94.34782608695652,0.0
PRV53341,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,4090.0,454.44444444444446,0.0,0.0,9,9.0,4090.0,0.0,1.0,454.44444444444446,454.44444444444446,0.0
PRV53342,0.0,0.0,0.0,0.0,0.0,0.0,73.0,59.0,25810.0,353.56164383561645,380.0,5.205479452054795,59,73.0,25810.0,380.0,1.2372881355932204,437.45762711864404,353.56164383561645,0.0
PRV53343,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,310.0,51.666666666666664,0.0,0.0,6,6.0,310.0,0.0,1.0,51.666666666666664,51.666666666666664,0.0
PRV53344,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,630.0,210.0,0.0,0.0,3,3.0,630.0,0.0,1.0,210.0,210.0,0.0
PRV53346,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,770.0,192.5,0.0,0.0,4,4.0,770.0,0.0,1.0,192.5,192.5,0.0
PRV53347,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,280.0,46.666666666666664,0.0,0.0,6,6.0,280.0,0.0,1.0,46.666666666666664,46.666666666666664,0.0
PRV53349,0.0,0.0,0.0,0.0,0.0,0.0,24.0,16.0,2180.0,90.83333333333333,70.0,2.9166666666666665,16,24.0,2180.0,70.0,1.5,136.25,90.83333333333333,0.0
PRV53350,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2420.0,605.0,0.0,0.0,3,4.0,2420.0,0.0,1.3333333333333333,806.6666666666666,605.0,0.0
PRV53351,0.0,0.0,0.0,0.0,0.0,0.0,18.0,13.0,4660.0,258.8888888888889,260.0,14.444444444444445,13,18.0,4660.0,260.0,1.3846153846153846,358.46153846153845,258.8888888888889,0.0
PRV53352,0.0,0.0,0.0,0.0,0.0,0.0,288.0,187.0,92300.0,320.4861111111111,870.0,3.0208333333333335,187,288.0,92300.0,870.0,1.5401069518716577,493.58288770053474,320.4861111111111,0.0
PRV53353,0.0,0.0,0.0,0.0,0.0,0.0,30.0,25.0,9310.0,310.3333333333333,10.0,0.3333333333333333,25,30.0,9310.0,10.0,1.2,372.4,310.3333333333333,0.0
PRV53354,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,5120.0,284.44444444444446,100.0,5.555555555555555,18,18.0,5120.0,100.0,1.0,284.44444444444446,284.44444444444446,0.0
PRV53355,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,510.0,170.0,10.0,3.3333333333333335,3,3.0,510.0,10.0,1.0,170.0,170.0,0.0
PRV53356,0.0,0.0,0.0,0.0,0.0,0.0,38.0,36.0,3950.0,103.94736842105263,80.0,2.1052631578947367,36,38.0,3950.0,80.0,1.0555555555555556,109.72222222222223,103.94736842105263,0.0
PRV53357,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1820.0,910.0,0.0,0.0,2,2.0,1820.0,0.0,1.0,910.0,910.0,0.0
PRV53358,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2840.0,946.6666666666666,0.0,0.0,3,3.0,2840.0,0.0,1.0,946.6666666666666,946.6666666666666,0.0
PRV53359,0.0,0.0,0.0,0.0,0.0,0.0,213.0,155.0,57150.0,268.3098591549296,420.0,1.971830985915493,155,213.0,57150.0,420.0,1.3741935483870968,368.7096774193548,268.3098591549296,0.0
PRV53360,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12.0,2660.0,133.0,30.0,1.5,12,20.0,2660.0,30.0,1.6666666666666667,221.66666666666666,133.0,0.0
PRV53361,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,4540.0,504.44444444444446,0.0,0.0,7,9.0,4540.0,0.0,1.2857142857142858,648.5714285714286,504.44444444444446,0.0
PRV53362,0.0,0.0,0.0,0.0,0.0,0.0,35.0,24.0,13220.0,377.7142857142857,20.0,0.5714285714285714,24,35.0,13220.0,20.0,1.4583333333333333,550.8333333333334,377.7142857142857,0.0
PRV53363,0.0,0.0,0.0,0.0,0.0,0.0,41.0,38.0,16940.0,413.1707317073171,40.0,0.975609756097561,38,41.0,16940.0,40.0,1.0789473684210527,445.7894736842105,413.1707317073171,0.0
PRV53364,0.0,0.0,0.0,0.0,0.0,0.0,26.0,24.0,8770.0,337.3076923076923,0.0,0.0,24,26.0,8770.0,0.0,1.0833333333333333,365.4166666666667,337.3076923076923,0.0
PRV53365,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,730.0,121.66666666666667,0.0,0.0,6,6.0,730.0,0.0,1.0,121.66666666666667,121.66666666666667,0.0
PRV53369,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,90.0,90.0,0.0,0.0,1,1.0,90.0,0.0,1.0,90.0,90.0,0.0
PRV53370,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,1070.0,118.88888888888889,0.0,0.0,7,9.0,1070.0,0.0,1.2857142857142858,152.85714285714286,118.88888888888889,0.0
PRV53371,0.0,0.0,0.0,0.0,0.0,0.0,43.0,29.0,10930.0,254.1860465116279,0.0,0.0,29,43.0,10930.0,0.0,1.4827586206896552,376.8965517241379,254.1860465116279,0.0
PRV53373,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2210.0,736.6666666666666,0.0,0.0,3,3.0,2210.0,0.0,1.0,736.6666666666666,736.6666666666666,0.0
PRV53374,0.0,0.0,0.0,0.0,0.0,0.0,387.0,132.0,105160.0,271.7312661498708,410.0,1.0594315245478036,132,387.0,105160.0,410.0,2.9318181818181817,796.6666666666666,271.7312661498708,0.0
PRV53375,0.0,0.0,0.0,0.0,0.0,0.0,15.0,14.0,4590.0,306.0,30.0,2.0,14,15.0,4590.0,30.0,1.0714285714285714,327.85714285714283,306.0,0.0
PRV53376,0.0,0.0,0.0,0.0,0.0,0.0,74.0,31.0,28240.0,381.6216216216216,260.0,3.5135135135135136,31,74.0,28240.0,260.0,2.3870967741935485,910.9677419354839,381.6216216216216,0.0
PRV53377,7.0,7.0,57000.0,8142.857142857143,7476.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7.0,57000.0,7476.0,1.0,8142.857142857143,8142.857142857143,1.0
PRV53378,10.0,10.0,74000.0,7400.0,10680.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10.0,74000.0,10680.0,1.0,7400.0,7400.0,1.0
PRV53379,11.0,10.0,153000.0,13909.09090909091,11748.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,10,11.0,153000.0,11748.0,1.1,15300.0,13909.09090909091,1.0
PRV53380,4.0,4.0,22000.0,5500.0,4272.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4.0,22000.0,4272.0,1.0,5500.0,5500.0,1.0
PRV53381,11.0,9.0,134000.0,12181.818181818182,11748.0,1068.0,22.0,22.0,4120.0,187.27272727272728,70.0,3.1818181818181817,29,33.0,138120.0,11818.0,1.1379310344827587,4762.758620689655,4185.454545454545,0.3333333333333333
PRV53382,0.0,0.0,0.0,0.0,0.0,0.0,45.0,38.0,18320.0,407.1111111111111,0.0,0.0,38,45.0,18320.0,0.0,1.1842105263157894,482.10526315789474,407.1111111111111,0.0
PRV53383,4.0,4.0,43000.0,10750.0,4272.0,1068.0,18.0,16.0,8890.0,493.8888888888889,0.0,0.0,20,22.0,51890.0,4272.0,1.1,2594.5,2358.6363636363635,0.18181818181818182
PRV53384,38.0,28.0,331000.0,8710.526315789473,40584.0,1068.0,24.0,23.0,4120.0,171.66666666666666,10.0,0.4166666666666667,51,62.0,335120.0,40594.0,1.2156862745098038,6570.980392156863,5405.1612903225805,0.6129032258064516
PRV53385,106.0,88.0,1055300.0,9955.66037735849,110004.0,1068.0,931.0,390.0,307270.0,330.04296455424276,2580.0,2.771213748657358,418,1037.0,1362570.0,112584.0,2.4808612440191387,3259.7368421052633,1313.953712632594,0.10221793635486982
PRV53386,0.0,0.0,0.0,0.0,0.0,0.0,53.0,51.0,13070.0,246.60377358490567,10.0,0.18867924528301888,51,53.0,13070.0,10.0,1.0392156862745099,256.27450980392155,246.60377358490567,0.0
PRV53387,3.0,3.0,23200.0,7733.333333333333,3204.0,1068.0,46.0,37.0,13120.0,285.2173913043478,70.0,1.5217391304347827,40,49.0,36320.0,3274.0,1.225,908.0,741.2244897959183,0.061224489795918366
PRV53388,11.0,10.0,97000.0,8818.181818181818,10680.0,1068.0,111.0,61.0,26340.0,237.2972972972973,300.0,2.7027027027027026,65,122.0,123340.0,10980.0,1.876923076923077,1897.5384615384614,1010.983606557377,0.09016393442622951
PRV53389,1.0,1.0,15000.0,15000.0,1068.0,1068.0,12.0,12.0,4070.0,339.1666666666667,0.0,0.0,13,13.0,19070.0,1068.0,1.0,1466.923076923077,1466.923076923077,0.07692307692307693
PRV53390,0.0,0.0,0.0,0.0,0.0,0.0,15.0,14.0,4320.0,288.0,40.0,2.6666666666666665,14,15.0,4320.0,40.0,1.0714285714285714,308.57142857142856,288.0,0.0
PRV53391,0.0,0.0,0.0,0.0,0.0,0.0,69.0,62.0,11420.0,165.5072463768116,450.0,6.521739130434782,62,69.0,11420.0,450.0,1.1129032258064515,184.19354838709677,165.5072463768116,0.0
PRV53392,0.0,0.0,0.0,0.0,0.0,0.0,99.0,80.0,33790.0,341.3131313131313,180.0,1.8181818181818181,80,99.0,33790.0,180.0,1.2375,422.375,341.3131313131313,0.0
PRV53393,2.0,2.0,9000.0,4500.0,2136.0,1068.0,3.0,3.0,170.0,56.666666666666664,0.0,0.0,5,5.0,9170.0,2136.0,1.0,1834.0,1834.0,0.4
PRV53394,47.0,43.0,443000.0,9425.531914893618,48060.0,1068.0,1168.0,355.0,342420.0,293.1678082191781,3540.0,3.030821917808219,368,1215.0,785420.0,51600.0,3.301630434782609,2134.2934782608695,646.4362139917696,0.03868312757201646
PRV53396,45.0,37.0,439000.0,9755.555555555555,46992.0,1068.0,54.0,50.0,13600.0,251.85185185185185,50.0,0.9259259259259259,83,99.0,452600.0,47042.0,1.1927710843373494,5453.012048192771,4571.717171717171,0.45454545454545453
PRV53397,3.0,3.0,116000.0,38666.666666666664,3204.0,1068.0,11.0,11.0,6270.0,570.0,0.0,0.0,14,14.0,122270.0,3204.0,1.0,8733.57142857143,8733.57142857143,0.21428571428571427
PRV53398,1.0,1.0,17000.0,17000.0,1068.0,1068.0,4.0,4.0,410.0,102.5,0.0,0.0,5,5.0,17410.0,1068.0,1.0,3482.0,3482.0,0.2
PRV53399,7.0,7.0,67000.0,9571.42857142857,7476.0,1068.0,26.0,23.0,7120.0,273.84615384615387,0.0,0.0,30,33.0,74120.0,7476.0,1.1,2470.6666666666665,2246.060606060606,0.21212121212121213
PRV53401,130.0,113.0,1101000.0,8469.23076923077,132432.0,1068.0,173.0,165.0,42010.0,242.83236994219652,380.0,2.1965317919075145,275,303.0,1143010.0,132812.0,1.1018181818181818,4156.4,3772.3102310231025,0.429042904290429
PRV53402,0.0,0.0,0.0,0.0,0.0,0.0,17.0,10.0,7230.0,425.29411764705884,0.0,0.0,10,17.0,7230.0,0.0,1.7,723.0,425.29411764705884,0.0
PRV53403,0.0,0.0,0.0,0.0,0.0,0.0,72.0,67.0,15250.0,211.80555555555554,100.0,1.3888888888888888,67,72.0,15250.0,100.0,1.0746268656716418,227.61194029850745,211.80555555555554,0.0
PRV53405,21.0,21.0,192000.0,9142.857142857143,22428.0,1068.0,168.0,146.0,47010.0,279.82142857142856,600.0,3.5714285714285716,164,189.0,239010.0,23028.0,1.1524390243902438,1457.378048780488,1264.6031746031747,0.1111111111111111
PRV53407,3.0,2.0,16000.0,5333.333333333333,3204.0,1068.0,130.0,40.0,37960.0,292.0,420.0,3.230769230769231,40,133.0,53960.0,3624.0,3.325,1349.0,405.7142857142857,0.022556390977443608
PRV53408,10.0,10.0,74000.0,7400.0,9612.0,1068.0,37.0,36.0,14780.0,399.4594594594595,60.0,1.6216216216216217,45,47.0,88780.0,9672.0,1.0444444444444445,1972.888888888889,1888.936170212766,0.2127659574468085
