Provider,total_claims,inpatient_claims,outpatient_claims,inpatient_ratio,total_beneficiaries,claims_per_beneficiary,total_reimbursement,mean_reimbursement,max_reimbursement,total_deductible,mean_deductible,reimbursement_per_beneficiary,unique_attending,unique_operating,unique_other,mean_diagnosis_count,mean_procedure_count,unique_diagnosis_codes,unique_procedure_codes,mean_patient_age,mean_patient_chronic_conds,patient_death_rate,renal_disease_rate,unique_states,unique_counties,primary_state,mean_claim_duration,mean_admission_duration,PotentialFraud
PRV52296,2,2,0,1.0,2,1.0,12000,6000.0,10000,2136.0,1068.0,6000.0,1,1,0,9.5,0.5,18,1,91.0,4.0,0.0,0.5,1,1,10,3.5,3.5,0
PRV52298,218,9,209,0.04128440366972477,144,1.5138888888888888,153300,703.2110091743119,44000,8994.0,41.44700460829493,1064.5833333333333,20,16,12,2.981651376146789,0.03211009174311927,409,7,72.74770642201835,4.665137614678899,0.0045871559633027525,0.24770642201834864,4,21,11,1.7477064220183487,3.2222222222222223,0
PRV52299,601,0,601,0.0,255,2.3568627450980393,157140,261.46422628951746,11200,1470.0,2.4459234608985025,616.2352941176471,7,7,5,2.579034941763727,0.0,794,0,72.41098169717138,4.450915141430948,0.0,0.18635607321131448,2,22,11,1.194675540765391,0.0,0
PRV52300,21,3,18,0.14285714285714285,19,1.105263157894737,59160,2817.1428571428573,31000,3224.0,153.52380952380952,3113.684210526316,13,1,5,2.761904761904762,0.2857142857142857,57,6,80.0952380952381,4.857142857142857,0.0,0.19047619047619047,2,7,11,2.761904761904762,5.666666666666667,0
PRV52302,46,11,35,0.2391304347826087,30,1.5333333333333334,136280,2962.608695652174,57000,10680.0,237.33333333333334,4542.666666666667,13,6,6,3.5,0.2391304347826087,133,10,73.0,4.913043478260869,0.08695652173913043,0.06521739130434782,1,8,11,2.1739130434782608,5.818181818181818,0
PRV52303,392,23,369,0.058673469387755105,313,1.2523961661341854,347340,886.0714285714286,57000,24646.0,63.033248081841435,1109.7124600638977,152,61,94,2.933673469387755,0.02806122448979592,621,11,73.8954081632653,4.678571428571429,0.002551020408163265,0.2066326530612245,5,60,11,1.1683673469387754,4.304347826086956,0
PRV52304,184,0,184,0.0,88,2.090909090909091,63120,343.04347826086956,6300,790.0,4.293478260869565,717.2727272727273,41,20,28,2.5652173913043477,0.0,330,0,71.8586956521739,4.608695652173913,0.021739130434782608,0.20652173913043478,3,19,11,1.2554347826086956,0.0,0
PRV52306,15,0,15,0.0,15,1.0,7030,468.6666666666667,2400,0.0,0.0,468.6666666666667,11,3,5,2.533333333333333,0.0,38,0,72.06666666666666,4.0,0.0,0.06666666666666667,1,6,11,0.5333333333333333,0.0,0
PRV52307,175,53,122,0.3028571428571429,167,1.0479041916167664,806460,4608.342857142857,63000,54828.0,316.9248554913295,4829.101796407185,90,35,46,4.417142857142857,0.18857142857142858,427,30,73.31428571428572,4.462857142857143,0.011428571428571429,0.24571428571428572,12,51,11,2.645714285714286,5.60377358490566,1
PRV52308,87,40,47,0.45977011494252873,72,1.2083333333333333,374760,4307.586206896552,44000,42840.0,492.41379310344826,5205.0,41,23,20,5.2298850574712645,0.3218390804597701,289,26,70.29885057471265,5.022988505747127,0.04597701149425287,0.21839080459770116,2,15,11,2.954022988505747,4.8,1
PRV52309,170,0,170,0.0,88,1.9318181818181819,45340,266.70588235294116,3300,210.0,1.2352941176470589,515.2272727272727,4,4,3,2.7411764705882353,0.0,324,0,71.44705882352942,4.547058823529412,0.0,0.17058823529411765,1,13,11,1.9470588235294117,0.0,0
PRV52310,454,0,454,0.0,190,2.389473684210526,106790,235.2202643171806,5200,1500.0,3.303964757709251,562.0526315789474,3,4,3,2.55726872246696,0.0,648,0,71.77092511013215,4.081497797356828,0.0,0.20044052863436124,2,23,11,0.8524229074889867,0.0,0
PRV52311,28,0,28,0.0,23,1.2173913043478262,7770,277.5,1200,0.0,0.0,337.82608695652175,16,3,7,2.607142857142857,0.0,70,0,69.82142857142857,3.7142857142857144,0.0,0.25,1,9,11,0.75,0.0,0
PRV52312,214,0,214,0.0,112,1.9107142857142858,79810,372.94392523364485,3200,550.0,2.5700934579439254,712.5892857142857,5,5,2,2.621495327102804,0.0,371,0,74.22897196261682,4.766355140186916,0.004672897196261682,0.3177570093457944,3,17,11,1.144859813084112,0.0,0
PRV52313,504,0,504,0.0,196,2.5714285714285716,146700,291.07142857142856,4200,1480.0,2.9365079365079363,748.469387755102,7,7,6,2.763888888888889,0.0,784,0,70.25198412698413,4.910714285714286,0.021825396825396824,0.1527777777777778,3,18,11,1.626984126984127,0.0,0
PRV52314,223,40,183,0.17937219730941703,192,1.1614583333333333,455180,2041.1659192825111,57000,41094.0,185.94570135746605,2370.7291666666665,95,48,54,3.4887892376681613,0.14349775784753363,478,29,71.51569506726457,4.7174887892376685,0.008968609865470852,0.22869955156950672,6,29,11,2.3004484304932737,5.825,0
PRV52315,85,5,80,0.058823529411764705,66,1.2878787878787878,61930,728.5882352941177,15000,5480.0,64.47058823529412,938.3333333333334,28,12,16,3.376470588235294,0.023529411764705882,210,2,72.2,4.682352941176471,0.0,0.2,3,16,11,1.5529411764705883,8.8,0
PRV52317,25,2,23,0.08,21,1.1904761904761905,28590,1143.6,12000,2346.0,93.84,1361.4285714285713,15,4,10,2.8,0.12,55,2,74.04,4.96,0.0,0.2,1,5,11,2.0,4.0,0
PRV52318,39,0,39,0.0,37,1.054054054054054,10000,256.4102564102564,1600,110.0,2.8205128205128207,270.27027027027026,24,5,12,2.230769230769231,0.0,79,0,73.43589743589743,4.615384615384615,0.0,0.15384615384615385,4,18,11,1.5128205128205128,0.0,0
PRV52319,30,0,30,0.0,29,1.0344827586206897,7740,258.0,2600,60.0,2.0,266.8965517241379,19,5,9,2.433333333333333,0.0,65,0,73.1,4.366666666666666,0.0,0.13333333333333333,2,9,11,1.3666666666666667,0.0,0
PRV52320,366,69,297,0.1885245901639344,292,1.2534246575342465,874200,2388.5245901639346,57000,73224.0,200.61369863013698,2993.8356164383563,89,32,52,3.748633879781421,0.12021857923497267,674,38,70.44808743169399,4.3497267759562845,0.0,0.2185792349726776,7,43,11,2.210382513661202,5.797101449275362,1
PRV52321,150,33,117,0.22,135,1.1111111111111112,390230,2601.5333333333333,46000,34296.0,230.1744966442953,2890.5925925925926,47,24,27,3.8866666666666667,0.22,371,29,74.36,4.993333333333333,0.006666666666666667,0.22666666666666666,3,19,11,2.1066666666666665,5.515151515151516,1
PRV52323,190,0,190,0.0,179,1.0614525139664805,49770,261.94736842105266,3300,440.0,2.3157894736842106,278.0446927374302,73,22,45,2.642105263157895,0.0,324,0,73.62105263157895,4.589473684210526,0.005263157894736842,0.2578947368421053,6,32,11,1.1157894736842104,0.0,0
PRV52325,130,27,103,0.2076923076923077,111,1.1711711711711712,281800,2167.6923076923076,32000,29016.0,223.2,2538.738738738739,57,20,33,3.6615384615384614,0.13076923076923078,297,17,71.61538461538461,5.246153846153846,0.007692307692307693,0.27692307692307694,4,27,11,3.246153846153846,6.555555555555555,1
PRV52326,14,8,6,0.5714285714285714,13,1.0769230769230769,70770,5055.0,16000,8544.0,610.2857142857143,5443.846153846154,6,2,3,5.214285714285714,0.14285714285714285,66,2,76.57142857142857,6.0,0.0,0.5,2,6,11,3.5714285714285716,2.75,0
PRV52328,35,0,35,0.0,28,1.25,19560,558.8571428571429,3300,80.0,2.2857142857142856,698.5714285714286,15,6,8,3.0,0.0,88,0,77.31428571428572,4.428571428571429,0.0,0.22857142857142856,2,8,11,0.9142857142857143,0.0,0
PRV52331,61,9,52,0.14754098360655737,49,1.2448979591836735,68430,1121.8032786885246,13000,8784.0,146.4,1396.530612244898,26,13,15,3.5245901639344264,0.19672131147540983,166,12,70.77049180327869,4.262295081967213,0.03278688524590164,0.14754098360655737,3,13,11,1.3278688524590163,5.333333333333333,0
PRV52332,64,0,64,0.0,62,1.032258064516129,20650,322.65625,3500,230.0,3.59375,333.06451612903226,46,9,17,2.921875,0.0,141,0,73.6875,4.53125,0.015625,0.21875,8,25,11,1.484375,0.0,0
PRV52334,67,8,59,0.11940298507462686,49,1.3673469387755102,113980,1701.1940298507463,34000,8564.0,127.82089552238806,2326.122448979592,33,15,16,3.388059701492537,0.13432835820895522,171,7,73.86567164179104,4.029850746268656,0.0,0.14925373134328357,2,9,11,0.8955223880597015,4.75,0
PRV52335,242,2,240,0.008264462809917356,87,2.781609195402299,109870,454.0082644628099,22000,2536.0,10.479338842975206,1262.8735632183907,11,9,10,2.7355371900826446,0.008264462809917356,420,2,72.6198347107438,4.884297520661157,0.0,0.24380165289256198,2,8,11,1.396694214876033,5.5,0
PRV52336,86,0,86,0.0,78,1.1025641025641026,26960,313.48837209302326,3300,370.0,4.3023255813953485,345.64102564102564,20,10,16,2.6627906976744184,0.0,171,0,74.44186046511628,4.313953488372093,0.023255813953488372,0.13953488372093023,2,8,44,1.302325581395349,0.0,0
PRV52337,773,0,773,0.0,226,3.420353982300885,205790,266.22250970245796,8100,1900.0,2.4579560155239326,910.5752212389381,5,3,4,2.570504527813713,0.0,1013,0,72.53816300129365,4.159120310478655,0.02069857697283312,0.2095730918499353,2,20,11,1.1746442432082795,0.0,1
PRV52340,1743,224,1519,0.1285140562248996,693,2.515151515151515,2540130,1457.3321858864028,57000,242594.0,139.2617680826636,3665.4112554112553,39,39,50,3.342512908777969,0.08433734939759036,1815,88,71.93918531267929,4.809523809523809,0.0051635111876075735,0.21055651176133103,13,54,11,2.0854847963281697,5.419642857142857,1
PRV52341,135,0,135,0.0,122,1.1065573770491803,45450,336.6666666666667,3300,270.0,2.0,372.5409836065574,70,22,37,2.3777777777777778,0.0,233,0,71.94814814814815,4.592592592592593,0.022222222222222223,0.2074074074074074,11,42,11,1.511111111111111,0.0,0
PRV52342,218,51,167,0.23394495412844038,184,1.184782608695652,652190,2991.697247706422,57000,53880.0,248.29493087557603,3544.5108695652175,76,26,40,3.756880733944954,0.20642201834862386,476,35,73.88532110091744,4.6880733944954125,0.0,0.1926605504587156,7,33,11,2.55045871559633,6.607843137254902,0
PRV52343,261,42,219,0.16091954022988506,177,1.4745762711864407,481840,1846.1302681992338,34000,45646.0,174.88888888888889,2722.25988700565,10,11,6,3.467432950191571,0.10727969348659004,532,23,71.88122605363985,4.7701149425287355,0.007662835249042145,0.2796934865900383,5,19,11,2.0,5.214285714285714,1
PRV52344,130,23,107,0.17692307692307693,54,2.4074074074074074,272150,2093.4615384615386,22000,25084.0,192.95384615384614,5039.814814814815,22,12,11,3.5615384615384613,0.17692307692307693,308,17,73.63076923076923,4.338461538461538,0.0,0.26153846153846155,2,12,11,0.8384615384615385,3.5652173913043477,0
PRV52346,68,19,49,0.27941176470588236,57,1.1929824561403508,217540,3199.1176470588234,28000,18386.0,278.57575757575756,3816.4912280701756,37,15,15,3.985294117647059,0.29411764705882354,199,20,73.01470588235294,4.9411764705882355,0.0,0.29411764705882354,2,12,11,2.6029411764705883,5.052631578947368,0
PRV52347,397,50,347,0.12594458438287154,342,1.1608187134502923,715090,1801.2342569269522,100000,54940.0,138.38790931989925,2090.906432748538,113,51,70,3.3778337531486144,0.08060453400503778,682,30,74.22166246851386,4.763224181360202,0.010075566750629723,0.23173803526448364,18,74,11,2.1486146095717884,5.08,1
PRV52348,67,9,58,0.13432835820895522,36,1.8611111111111112,102790,1534.1791044776119,22000,9872.0,147.34328358208955,2855.277777777778,10,5,6,3.4328358208955225,0.05970149253731343,172,4,74.55223880597015,4.462686567164179,0.0,0.23880597014925373,2,10,11,3.044776119402985,7.333333333333333,0
PRV52349,99,0,99,0.0,94,1.053191489361702,20410,206.16161616161617,2100,190.0,1.9191919191919191,217.12765957446808,57,15,25,2.494949494949495,0.0,183,0,75.21212121212122,4.383838383838384,0.0,0.1717171717171717,6,28,11,1.5151515151515151,0.0,0
PRV52350,40,7,33,0.175,29,1.3793103448275863,38660,966.5,9000,7656.0,191.4,1333.103448275862,15,6,7,3.575,0.05,108,2,74.7,5.0,0.0,0.225,1,7,11,1.925,3.7142857142857144,0
PRV52351,425,0,425,0.0,362,1.1740331491712708,103700,244.0,3300,1440.0,3.388235294117647,286.4640883977901,113,34,68,2.6682352941176473,0.0,639,0,71.99529411764706,4.3223529411764705,0.007058823529411765,0.17882352941176471,19,81,11,1.275294117647059,0.0,0
PRV52352,32,0,32,0.0,32,1.0,9660,301.875,2700,50.0,1.5625,301.875,17,6,8,2.40625,0.0,65,0,66.53125,4.25,0.03125,0.125,3,10,11,1.4375,0.0,0
PRV52353,48,6,42,0.125,45,1.0666666666666667,150420,3133.75,100000,6438.0,134.125,3342.6666666666665,23,6,12,3.2916666666666665,0.10416666666666667,130,5,69.95833333333333,4.5,0.0,0.16666666666666666,3,11,11,2.0208333333333335,7.333333333333333,0
PRV52354,66,0,66,0.0,33,2.0,19400,293.93939393939394,3000,330.0,5.0,587.8787878787879,7,3,4,2.621212121212121,0.0,136,0,76.22727272727273,4.075757575757576,0.0,0.24242424242424243,1,6,11,0.9848484848484849,0.0,0
PRV52355,63,0,63,0.0,26,2.423076923076923,24170,383.6507936507937,3300,400.0,6.349206349206349,929.6153846153846,5,4,3,2.8095238095238093,0.0,132,0,64.31746031746032,4.714285714285714,0.031746031746031744,0.07936507936507936,1,6,11,1.1587301587301588,0.0,0
PRV52356,98,0,98,0.0,63,1.5555555555555556,22350,228.0612244897959,2700,300.0,3.061224489795918,354.76190476190476,12,7,12,2.5408163265306123,0.0,192,0,70.48979591836735,4.408163265306122,0.01020408163265306,0.20408163265306123,2,14,11,1.8061224489795917,0.0,0
PRV52357,105,8,97,0.0761904761904762,83,1.2650602409638554,98830,941.2380952380952,15000,8764.0,83.46666666666667,1190.7228915662652,26,10,17,2.8476190476190477,0.05714285714285714,217,6,71.63809523809523,4.4,0.009523809523809525,0.1619047619047619,1,14,11,1.7809523809523808,5.625,0
PRV52358,18,0,18,0.0,17,1.0588235294117647,5180,287.77777777777777,800,100.0,5.555555555555555,304.70588235294116,9,3,4,2.9444444444444446,0.0,46,0,69.22222222222223,5.333333333333333,0.0,0.2777777777777778,2,8,10,3.0,0.0,0
PRV52359,107,42,65,0.3925233644859813,98,1.0918367346938775,426430,3985.3271028037384,30000,45146.0,421.9252336448598,4351.326530612245,46,27,25,4.813084112149533,0.2897196261682243,309,27,75.24299065420561,4.607476635514018,0.0,0.2523364485981308,2,23,11,2.588785046728972,4.976190476190476,0
PRV52361,158,0,158,0.0,145,1.089655172413793,44230,279.9367088607595,3300,1070.0,6.772151898734177,305.0344827586207,71,21,41,2.411392405063291,0.0,271,0,74.35443037974683,4.094936708860759,0.006329113924050633,0.189873417721519,11,35,11,0.9556962025316456,0.0,0
PRV52362,154,9,145,0.05844155844155844,133,1.1578947368421053,125630,815.7792207792207,35000,10132.0,65.79220779220779,944.5864661654135,55,21,35,2.896103896103896,0.03896103896103896,297,6,73.71428571428571,4.740259740259741,0.0,0.17532467532467533,7,23,11,1.2337662337662338,6.222222222222222,0
PRV52365,739,0,739,0.0,381,1.9396325459317585,202130,273.51826792963465,3300,2250.0,3.044654939106901,530.5249343832021,9,9,2,2.602165087956698,0.0,944,0,72.5764546684709,4.508795669824087,0.005412719891745603,0.19891745602165087,6,24,11,1.3301759133964817,0.0,0
PRV52366,216,25,191,0.11574074074074074,140,1.542857142857143,280880,1300.3703703703704,31000,27190.0,125.87962962962963,2006.2857142857142,62,32,35,3.425925925925926,0.09722222222222222,443,17,72.08796296296296,4.814814814814815,0.018518518518518517,0.2222222222222222,4,16,11,1.7314814814814814,4.36,0
PRV52367,297,4,293,0.013468013468013467,180,1.65,156620,527.3400673400673,29000,4772.0,16.067340067340066,870.1111111111111,49,23,34,2.727272727272727,0.020202020202020204,506,6,70.62962962962963,4.579124579124579,0.003367003367003367,0.21885521885521886,2,21,11,1.2693602693602695,6.75,0
PRV52369,547,0,547,0.0,358,1.5279329608938548,163780,299.41499085923215,4400,1690.0,3.0895795246800732,457.4860335195531,27,22,25,2.7989031078610602,0.0,789,0,72.03290676416819,4.83546617915905,0.005484460694698354,0.1809872029250457,3,20,11,1.4442413162705667,0.0,0
PRV52371,72,0,72,0.0,50,1.44,17370,241.25,3300,510.0,7.083333333333333,347.4,18,10,15,2.7222222222222223,0.0,148,0,73.5,4.277777777777778,0.0,0.125,2,11,11,1.2083333333333333,0.0,0
PRV52372,124,27,97,0.21774193548387097,76,1.631578947368421,292040,2355.1612903225805,27000,28966.0,233.59677419354838,3842.6315789473683,25,11,14,3.8306451612903225,0.16129032258064516,301,20,74.46774193548387,4.693548387096774,0.008064516129032258,0.20967741935483872,1,16,11,2.0806451612903225,6.0,0
PRV52373,23,3,20,0.13043478260869565,22,1.0454545454545454,43710,1900.4347826086957,24000,3204.0,139.30434782608697,1986.8181818181818,15,6,7,2.608695652173913,0.34782608695652173,52,7,69.78260869565217,4.565217391304348,0.0,0.391304347826087,3,8,1,2.260869565217391,3.6666666666666665,0
PRV52374,228,0,228,0.0,102,2.235294117647059,68780,301.6666666666667,3300,890.0,3.9035087719298245,674.3137254901961,11,10,8,2.7719298245614037,0.0,424,0,73.04385964912281,4.337719298245614,0.0,0.17105263157894737,4,12,11,1.8333333333333333,0.0,0
PRV52377,44,0,44,0.0,44,1.0,13700,311.3636363636364,2500,70.0,1.5909090909090908,311.3636363636364,26,4,11,2.1818181818181817,0.0,84,0,71.5,4.340909090909091,0.0,0.20454545454545456,2,18,11,0.6818181818181818,0.0,0
PRV52378,12,3,9,0.25,12,1.0,11920,993.3333333333334,7000,3204.0,267.0,993.3333333333334,10,2,4,4.333333333333333,0.16666666666666666,50,2,75.16666666666667,5.0,0.0,0.4166666666666667,2,9,11,4.416666666666667,11.0,0
PRV52380,4,0,4,0.0,4,1.0,280,70.0,100,0.0,0.0,70.0,3,1,2,2.0,0.0,8,0,73.25,4.0,0.0,0.25,1,3,11,5.0,0.0,0
PRV52381,80,0,80,0.0,31,2.5806451612903225,33460,418.25,3300,230.0,2.875,1079.3548387096773,9,5,9,2.825,0.0,169,0,76.45,4.8125,0.0125,0.125,2,6,11,2.2875,0.0,0
PRV52383,74,0,74,0.0,51,1.4509803921568627,15540,210.0,1700,160.0,2.1621621621621623,304.70588235294116,20,13,14,2.675675675675676,0.0,161,0,70.21621621621621,4.837837837837838,0.013513513513513514,0.20270270270270271,2,13,11,1.3918918918918919,0.0,1
PRV52384,33,0,33,0.0,32,1.03125,7880,238.78787878787878,3300,420.0,12.727272727272727,246.25,21,7,11,3.0303030303030303,0.0,83,0,75.39393939393939,4.484848484848484,0.0,0.12121212121212122,3,11,11,0.0,0.0,0
PRV52385,22,0,22,0.0,19,1.1578947368421053,7140,324.54545454545456,3300,60.0,2.727272727272727,375.7894736842105,15,3,9,3.227272727272727,0.0,62,0,73.5,3.727272727272727,0.0,0.18181818181818182,4,10,11,0.7272727272727273,0.0,0
PRV52386,237,0,237,0.0,161,1.4720496894409938,55300,233.33333333333334,3300,840.0,3.5443037974683542,343.4782608695652,24,15,14,2.6160337552742616,0.0,410,0,72.43037974683544,4.329113924050633,0.004219409282700422,0.16877637130801687,6,29,11,1.9451476793248945,0.0,0
PRV52387,63,13,50,0.20634920634920634,39,1.6153846153846154,121740,1932.3809523809523,21000,13944.0,221.33333333333334,3121.5384615384614,30,9,17,3.7301587301587302,0.14285714285714285,168,7,69.06349206349206,4.619047619047619,0.0,0.20634920634920634,2,14,11,2.3174603174603177,4.769230769230769,0
PRV52389,171,0,171,0.0,139,1.2302158273381294,44690,261.34502923976606,2500,420.0,2.456140350877193,321.51079136690646,86,23,40,2.5146198830409356,0.0,292,0,71.37426900584795,4.807017543859649,0.011695906432748537,0.2046783625730994,5,43,11,1.6608187134502923,0.0,0
PRV52390,36,0,36,0.0,34,1.0588235294117647,6400,177.77777777777777,800,130.0,3.611111111111111,188.23529411764707,15,6,6,2.8055555555555554,0.0,89,0,70.22222222222223,4.555555555555555,0.027777777777777776,0.1111111111111111,2,8,11,2.25,0.0,0
PRV52391,22,0,22,0.0,15,1.4666666666666666,9030,410.45454545454544,3300,200.0,9.090909090909092,602.0,9,1,4,2.4545454545454546,0.0,51,0,73.22727272727273,4.045454545454546,0.0,0.09090909090909091,3,7,11,2.6363636363636362,0.0,0
PRV52392,127,5,122,0.03937007874015748,54,2.3518518518518516,85980,677.007874015748,17000,5560.0,43.77952755905512,1592.2222222222222,13,8,10,2.811023622047244,0.015748031496062992,264,2,69.86614173228347,5.165354330708661,0.007874015748031496,0.2125984251968504,1,7,11,1.3858267716535433,6.6,0
PRV52393,91,16,75,0.17582417582417584,62,1.467741935483871,197430,2169.5604395604396,37000,16200.0,180.0,3184.3548387096776,9,8,4,3.4945054945054945,0.14285714285714285,245,13,68.97802197802197,4.813186813186813,0.03296703296703297,0.17582417582417584,2,10,11,2.208791208791209,8.875,0
PRV52394,118,3,115,0.025423728813559324,96,1.2291666666666667,55530,470.59322033898303,8000,3754.0,31.8135593220339,578.4375,45,15,28,2.889830508474576,0.01694915254237288,237,2,72.6864406779661,4.423728813559322,0.0,0.2033898305084746,7,17,1,2.2542372881355934,7.0,0
PRV52395,912,0,912,0.0,444,2.054054054054054,268430,294.3311403508772,5100,3080.0,3.3771929824561404,604.572072072072,27,24,19,2.606359649122807,0.0,1096,0,72.83004385964912,4.541666666666667,0.006578947368421052,0.20614035087719298,5,24,11,1.518640350877193,0.0,0
PRV52396,40,17,23,0.425,34,1.1764705882352942,156300,3907.5,17000,18156.0,453.9,4597.058823529412,19,15,9,4.9,0.325,150,13,74.15,5.8,0.0,0.375,4,13,11,3.075,6.0,1
PRV52397,8,0,8,0.0,8,1.0,1010,126.25,600,70.0,8.75,126.25,6,0,2,2.125,0.0,15,0,82.625,6.625,0.0,0.25,2,7,11,4.25,0.0,0
PRV52398,48,12,36,0.25,41,1.170731707317073,197890,4122.708333333333,99000,11868.0,252.51063829787233,4826.585365853659,24,11,10,3.875,0.1875,142,9,75.91666666666667,4.8125,0.0,0.25,1,15,11,2.5,5.416666666666667,0
PRV52399,434,0,434,0.0,277,1.5667870036101084,118800,273.7327188940092,3300,1150.0,2.6497695852534564,428.8808664259928,6,5,5,2.5737327188940093,0.0,631,0,71.21889400921658,4.407834101382488,0.002304147465437788,0.20046082949308755,2,12,11,0.543778801843318,0.0,0
PRV52400,231,0,231,0.0,120,1.925,64710,280.12987012987014,3300,510.0,2.207792207792208,539.25,7,7,6,2.6493506493506493,0.0,392,0,73.41558441558442,4.683982683982684,0.008658008658008658,0.16017316017316016,2,11,11,1.7705627705627707,0.0,0
PRV52401,141,4,137,0.028368794326241134,54,2.611111111111111,78400,556.0283687943263,36000,5002.0,35.47517730496454,1451.851851851852,24,12,17,2.702127659574468,0.02127659574468085,272,3,73.70212765957447,4.560283687943262,0.0,0.23404255319148937,2,8,11,1.0425531914893618,4.25,0
PRV52402,209,57,152,0.2727272727272727,185,1.1297297297297297,577120,2761.33971291866,52000,60238.0,289.6057692307692,3119.5675675675675,1,1,1,4.253588516746412,0.18181818181818182,472,30,73.2822966507177,4.827751196172249,0.014354066985645933,0.22009569377990432,6,30,1,2.215311004784689,5.456140350877193,0
PRV52403,216,2,214,0.009259259259259259,84,2.5714285714285716,62760,290.55555555555554,10000,2616.0,12.11111111111111,747.1428571428571,25,14,22,2.8287037037037037,0.004629629629629629,389,1,67.88425925925925,4.199074074074074,0.018518518518518517,0.16203703703703703,3,14,11,1.6018518518518519,4.0,0
PRV52404,27,7,20,0.25925925925925924,26,1.0384615384615385,60610,2244.814814814815,18000,7636.0,282.81481481481484,2331.153846153846,11,2,4,3.3703703703703702,0.07407407407407407,73,2,75.4074074074074,4.185185185185185,0.0,0.1111111111111111,2,10,11,2.6296296296296298,7.428571428571429,0
PRV52405,89,22,67,0.24719101123595505,71,1.2535211267605635,189070,2124.38202247191,29000,23606.0,265.23595505617976,2662.957746478873,17,8,9,4.0,0.14606741573033707,234,13,71.10112359550561,4.707865168539326,0.011235955056179775,0.25842696629213485,3,14,1,3.067415730337079,4.0,0
PRV52406,63,0,63,0.0,44,1.4318181818181819,13420,213.015873015873,2800,130.0,2.0634920634920637,305.0,8,5,7,2.8095238095238093,0.0,142,0,70.65079365079364,3.7777777777777777,0.031746031746031744,0.09523809523809523,1,11,11,0.9841269841269841,0.0,0
PRV52407,43,0,43,0.0,18,2.388888888888889,15970,371.3953488372093,4080,410.0,9.534883720930232,887.2222222222222,5,4,4,2.8372093023255816,0.0,103,0,72.97674418604652,4.325581395348837,0.0,0.3953488372093023,1,4,11,0.5348837209302325,0.0,0
